Depth,Velocity,Power
-0.177483367883037,0.6,5.82296992263403
-1.32746703822466,0.7,8.349186724289
-2.04999644407632,0.8,15.1526671336378
-2.58526745284324,0.9,15.6872231147415
-2.95055536125671,1,17.6984938220067
-3.16873361568561,1.1,24.4198940980631
-3.45145837345086,1.2,22.9602637377834
-3.58712851642679,1.3,29.9554885654031
-3.70492311193753,1.4,31.4777583733775
-3.81028204533278,1.5,58.8883987824505
-3.89267864615385,1.6,74.7579820264418
-3.90974350580636,1.7,87.3077963028069
-3.90033534903772,1.8,104.47046318797
-0.898011157370533,0.7,6.26316618120044
-1.58255007472929,0.8,12.6074077136309
-2.0880959099546,0.9,18.2485965424307
-2.44426128255908,1,21.3408533186672
-2.64073896929792,1.1,30.9228337556264
-2.92375833198381,1.2,30.8942087918228
-3.05023798525842,1.3,39.10468023258
-3.17674322435191,1.4,44.5382585208783
-3.28229860735686,1.5,52.3494237760189
-3.34187969931376,1.6,52.3933166034622
-3.37315833117251,1.7,96.8755060177675
-3.43134594341927,1.8,113.793533758219
-3.53266829211136,1.9,142.307727340453
-3.58073616027372,2,143.812285258701
-0.466693088614003,0.7,5.12136306803558
-1.11953371129408,0.8,10.3497655876926
-1.5959637475845,0.9,20.6037608375339
-1.94613120066271,1,23.9349749221703
-2.13949499545667,1.1,35.7455285208048
-2.40285921978428,1.2,37.2102332603534
-2.51997118513502,1.3,47.792586540921
-2.65351910821218,1.4,55.3255847803086
-2.7544272102537,1.5,62.2301974842346
-2.80421624993245,1.6,69.9969673670674
-2.84566696731406,1.7,84.2918623312408
-2.93516383905801,1.8,99.0298632605418
-0.615373026081888,0.8,6.7766838281776
-1.08523707194234,0.9,22.5546387459102
-1.4506572617653,1,25.2539449534046
-1.65898565274594,1.1,38.3568699836007
-1.91029100007664,1.2,41.9050554088807
-2.0286554956931,1.3,55.4123908791424
-2.17246042915793,1.4,65.1189222844341
-2.27379551489204,1.5,68.9119457912503
-2.32876757027615,1.6,88.7576370447021
-2.40310452733751,1.7,102.406112533651
-2.46434996558971,1.8,109.13616539033
-0.051871785421885,0.8,14.0362741223405
-0.553374869159694,0.9,21.4008103041475
-0.91723786867799,1,25.815697873368
-1.160519155953,1.1,38.5565233991482
-1.39018870391764,1.2,42.9598524594629
-1.50636288902844,1.3,60.3738088956679
-1.65199296572378,1.4,69.5268730458064
-1.76859489524478,1.5,69.3284382850145
-1.85221905019284,1.6,101.346693671776
-1.92953542674763,1.7,103.114855848528
-1.9763058063131,1.8,109.756936232598
-2.07611288439393,1.9,111.971574595657
-2.06396900236018,2,134.062011506526
-0.0546917907894528,0.9,19.4192776806592
-0.41075220161417,1,26.6981992277523
-0.687081779009902,1.1,37.5784876717683
-0.890029051208802,1.2,41.6514222578523
-1.0115689519066,1.3,62.1757194531796
-1.15889143431318,1.4,68.8714921311345
-1.27558221845782,1.5,67.0069982865739
-1.34826514850447,1.6,108.331828807617
-1.42463622928429,1.7,98.6248453546384
-0.251094502106374,1.1,35.7671310869945
-0.457932632035585,1.2,38.7764346272673
-0.591210729317645,1.3,60.3471210720252
-0.734152593874722,1.4,64.3041751391252
